2021-08-15	3266.276123	3320.084229	3117.791748
2021-08-16	3309.422119	3333.994873	3139.778564
2021-08-17	3149.380371	3288.812744	2996.468262
2021-08-18	3011.963623	3124.976074	2959.028320
2021-08-19	3019.126953	3184.435547	2963.150146
2021-08-20	3182.162598	3298.246582	3178.103760
2021-08-21	3286.931641	3307.351563	3209.866211
2021-08-22	3226.227295	3272.733154	3142.007080
2021-08-23	3241.357422	3373.384277	3235.851318
2021-08-24	3324.855469	3358.688232	3154.121338
2021-08-25	3174.269775	3248.727295	3086.114990
2021-08-26	3228.747314	3249.655273	3060.228760
2021-08-27	3096.406006	3281.840576	3064.485107
2021-08-28	3275.104492	3284.845947	3217.403564
2021-08-29	3246.770996	3283.235596	3158.840332
2021-08-30	3227.192627	3346.581055	3151.444580
2021-08-31	3227.758057	3466.992188	3195.216553
2021-09-01	3430.762451	3836.867432	3387.408447
2021-09-02	3825.027832	3830.711426	3726.750488
2021-09-03	3787.486572	4022.469238	3712.678223
2021-09-04	3937.910156	3969.448730	3837.931152
2021-09-05	3886.331055	3979.186523	3838.487305
2021-09-06	3951.520752	3968.426514	3868.994385
2021-09-07	3926.527588	3945.314209	3062.222412
2021-09-08	3428.378174	3559.121338	3224.764893
2021-09-09	3452.548340	3562.992676	3400.517090
2021-09-10	3425.564941	3512.571289	3157.059082
2021-09-11	3209.030518	3346.526367	3208.961914
2021-09-12	3270.291748	3462.468262	3235.109375
2021-09-13	3407.471924	3426.502197	3121.514160
2021-09-14	3286.316406	3429.169678	3273.630859
2021-09-15	3431.217285	3615.282715	3365.913086
2021-09-16	3613.073730	3673.310791	3489.805664
2021-09-17	3569.568115	3589.305176	3356.449951
2021-09-18	3397.422852	3540.807617	3371.892334
2021-09-19	3433.287842	3448.322021	3286.172363
2021-09-20	3329.670654	3343.325439	2940.839111
2021-09-21	2977.310547	3101.697510	2676.407471
2021-09-22	2763.209229	3089.083008	2741.440674
2021-09-23	3077.974365	3173.544678	3038.097900
2021-09-24	3154.562012	3159.644043	2747.337646
2021-09-25	2930.884766	2968.994629	2818.970459
2021-09-26	2926.343018	3114.857422	2744.583008
2021-09-27	3065.837891	3163.665039	2932.692871
2021-09-28	2928.963379	2970.770508	2793.360596
2021-09-29	2809.297607	2946.881348	2786.988281
2021-09-30	2852.558838	3046.519531	2840.289551
2021-10-01	3001.129395	3329.853516	2978.654297
2021-10-02	3308.870361	3464.837402	3260.027588
2021-10-03	3390.767578	3484.605713	3348.120117
2021-10-04	3418.776367	3434.775391	3283.448730
2021-10-05	3381.784424	3541.451660	3365.817627
